,OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
350,2018-01-04,1600,1545,PEAKWD,Real Time,Load Zone CPS,23.08
351,2018-01-04,1600,1600,PEAKWD,Real Time,Load Zone CPS,22.94
352,2018-01-04,1700,1615,PEAKWD,Real Time,Load Zone CPS,22.66
353,2018-01-04,1700,1630,PEAKWD,Real Time,Load Zone CPS,22.7
354,2018-01-04,1700,1645,PEAKWD,Real Time,Load Zone CPS,22.69
355,2018-01-04,1700,1700,PEAKWD,Real Time,Load Zone CPS,22.69
356,2018-01-04,1800,1715,PEAKWD,Real Time,Load Zone CPS,22.9
357,2018-01-04,1800,1730,PEAKWD,Real Time,Load Zone CPS,23.46
358,2018-01-04,1800,1745,PEAKWD,Real Time,Load Zone CPS,26.25
359,2018-01-04,1800,1800,PEAKWD,Real Time,Load Zone CPS,33.0
360,2018-01-04,1900,1815,PEAKWD,Real Time,Load Zone CPS,28.97
361,2018-01-04,1900,1830,PEAKWD,Real Time,Load Zone CPS,26.06
362,2018-01-04,1900,1845,PEAKWD,Real Time,Load Zone CPS,24.56
363,2018-01-04,1900,1900,PEAKWD,Real Time,Load Zone CPS,23.6
364,2018-01-04,2000,1915,PEAKWD,Real Time,Load Zone CPS,19.37
365,2018-01-04,2000,1930,PEAKWD,Real Time,Load Zone CPS,18.47
366,2018-01-04,2000,1945,PEAKWD,Real Time,Load Zone CPS,18.03
367,2018-01-04,2000,2000,PEAKWD,Real Time,Load Zone CPS,18.38
368,2018-01-04,2100,2015,PEAKWD,Real Time,Load Zone CPS,18.82
369,2018-01-04,2100,2030,PEAKWD,Real Time,Load Zone CPS,21.1
370,2018-01-04,2100,2045,PEAKWD,Real Time,Load Zone CPS,18.94
371,2018-01-04,2100,2100,PEAKWD,Real Time,Load Zone CPS,18.42
372,2018-01-04,2200,2115,PEAKWD,Real Time,Load Zone CPS,17.94
373,2018-01-04,2200,2130,PEAKWD,Real Time,Load Zone CPS,19.85
374,2018-01-04,2200,2145,PEAKWD,Real Time,Load Zone CPS,18.98
375,2018-01-04,2200,2200,PEAKWD,Real Time,Load Zone CPS,19.06
376,2018-01-04,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.7
377,2018-01-04,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,22.59
378,2018-01-04,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,22.19
379,2018-01-04,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,21.28
380,2018-01-04,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,21.08
381,2018-01-04,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,20.44
382,2018-01-04,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,16.41
383,2018-01-04,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,16.57
384,2018-01-05,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.28
385,2018-01-05,100,30,OFF-PEAK,Real Time,Load Zone CPS,19.33
386,2018-01-05,100,45,OFF-PEAK,Real Time,Load Zone CPS,18.47
387,2018-01-05,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.31
388,2018-01-05,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.31
389,2018-01-05,200,130,OFF-PEAK,Real Time,Load Zone CPS,20.03
390,2018-01-05,200,145,OFF-PEAK,Real Time,Load Zone CPS,20.14
391,2018-01-05,200,200,OFF-PEAK,Real Time,Load Zone CPS,20.27
392,2018-01-05,300,215,OFF-PEAK,Real Time,Load Zone CPS,20.11
393,2018-01-05,300,230,OFF-PEAK,Real Time,Load Zone CPS,20.16
394,2018-01-05,300,245,OFF-PEAK,Real Time,Load Zone CPS,20.19
395,2018-01-05,300,300,OFF-PEAK,Real Time,Load Zone CPS,20.11
396,2018-01-05,400,315,OFF-PEAK,Real Time,Load Zone CPS,19.97
397,2018-01-05,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.87
398,2018-01-05,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.97
399,2018-01-05,400,400,OFF-PEAK,Real Time,Load Zone CPS,20.27
400,2018-01-05,500,415,OFF-PEAK,Real Time,Load Zone CPS,20.63
401,2018-01-05,500,430,OFF-PEAK,Real Time,Load Zone CPS,21.07
402,2018-01-05,500,445,OFF-PEAK,Real Time,Load Zone CPS,21.3
403,2018-01-05,500,500,OFF-PEAK,Real Time,Load Zone CPS,21.8
404,2018-01-05,600,515,OFF-PEAK,Real Time,Load Zone CPS,21.49
405,2018-01-05,600,530,OFF-PEAK,Real Time,Load Zone CPS,21.63
406,2018-01-05,600,545,OFF-PEAK,Real Time,Load Zone CPS,21.32
407,2018-01-05,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.46
408,2018-01-05,700,615,PEAKWD,Real Time,Load Zone CPS,21.68
409,2018-01-05,700,630,PEAKWD,Real Time,Load Zone CPS,22.37
410,2018-01-05,700,645,PEAKWD,Real Time,Load Zone CPS,23.64
411,2018-01-05,700,700,PEAKWD,Real Time,Load Zone CPS,23.96
412,2018-01-05,800,715,PEAKWD,Real Time,Load Zone CPS,24.1
413,2018-01-05,800,730,PEAKWD,Real Time,Load Zone CPS,23.77
414,2018-01-05,800,745,PEAKWD,Real Time,Load Zone CPS,23.37
415,2018-01-05,800,800,PEAKWD,Real Time,Load Zone CPS,23.19
416,2018-01-05,900,815,PEAKWD,Real Time,Load Zone CPS,22.86
417,2018-01-05,900,830,PEAKWD,Real Time,Load Zone CPS,22.49
418,2018-01-05,900,845,PEAKWD,Real Time,Load Zone CPS,22.29
419,2018-01-05,900,900,PEAKWD,Real Time,Load Zone CPS,21.97
420,2018-01-05,1000,915,PEAKWD,Real Time,Load Zone CPS,21.74
421,2018-01-05,1000,930,PEAKWD,Real Time,Load Zone CPS,21.38
422,2018-01-05,1000,945,PEAKWD,Real Time,Load Zone CPS,21.09
423,2018-01-05,1000,1000,PEAKWD,Real Time,Load Zone CPS,20.9
424,2018-01-05,1100,1015,PEAKWD,Real Time,Load Zone CPS,20.65
425,2018-01-05,1100,1030,PEAKWD,Real Time,Load Zone CPS,19.35
426,2018-01-05,1100,1045,PEAKWD,Real Time,Load Zone CPS,18.82
427,2018-01-05,1100,1100,PEAKWD,Real Time,Load Zone CPS,17.23
428,2018-01-05,1200,1115,PEAKWD,Real Time,Load Zone CPS,15.73
429,2018-01-05,1200,1130,PEAKWD,Real Time,Load Zone CPS,15.31
430,2018-01-05,1200,1145,PEAKWD,Real Time,Load Zone CPS,14.6
431,2018-01-05,1200,1200,PEAKWD,Real Time,Load Zone CPS,16.15
432,2018-01-05,1300,1215,PEAKWD,Real Time,Load Zone CPS,17.16
433,2018-01-05,1300,1230,PEAKWD,Real Time,Load Zone CPS,19.3
434,2018-01-05,1300,1245,PEAKWD,Real Time,Load Zone CPS,20.14
435,2018-01-05,1300,1300,PEAKWD,Real Time,Load Zone CPS,20.08
436,2018-01-05,1400,1315,PEAKWD,Real Time,Load Zone CPS,19.66
437,2018-01-05,1400,1330,PEAKWD,Real Time,Load Zone CPS,18.94
438,2018-01-05,1400,1345,PEAKWD,Real Time,Load Zone CPS,18.72
439,2018-01-05,1400,1400,PEAKWD,Real Time,Load Zone CPS,18.17
440,2018-01-05,1500,1415,PEAKWD,Real Time,Load Zone CPS,18.64
441,2018-01-05,1500,1430,PEAKWD,Real Time,Load Zone CPS,19.1
442,2018-01-05,1500,1445,PEAKWD,Real Time,Load Zone CPS,17.84
443,2018-01-05,1500,1500,PEAKWD,Real Time,Load Zone CPS,16.78
444,2018-01-05,1600,1515,PEAKWD,Real Time,Load Zone CPS,13.31
445,2018-01-05,1600,1530,PEAKWD,Real Time,Load Zone CPS,14.52
446,2018-01-05,1600,1545,PEAKWD,Real Time,Load Zone CPS,14.33
447,2018-01-05,1600,1600,PEAKWD,Real Time,Load Zone CPS,14.75
448,2018-01-05,1700,1615,PEAKWD,Real Time,Load Zone CPS,15.08
449,2018-01-05,1700,1630,PEAKWD,Real Time,Load Zone CPS,15.33
450,2018-01-05,1700,1645,PEAKWD,Real Time,Load Zone CPS,15.4
451,2018-01-05,1700,1700,PEAKWD,Real Time,Load Zone CPS,15.77
452,2018-01-05,1800,1715,PEAKWD,Real Time,Load Zone CPS,15.5
453,2018-01-05,1800,1730,PEAKWD,Real Time,Load Zone CPS,16.18
454,2018-01-05,1800,1745,PEAKWD,Real Time,Load Zone CPS,17.07
455,2018-01-05,1800,1800,PEAKWD,Real Time,Load Zone CPS,20.97
456,2018-01-05,1900,1815,PEAKWD,Real Time,Load Zone CPS,21.04
457,2018-01-05,1900,1830,PEAKWD,Real Time,Load Zone CPS,19.71
458,2018-01-05,1900,1845,PEAKWD,Real Time,Load Zone CPS,19.73
459,2018-01-05,1900,1900,PEAKWD,Real Time,Load Zone CPS,20.23
460,2018-01-05,2000,1915,PEAKWD,Real Time,Load Zone CPS,18.1
461,2018-01-05,2000,1930,PEAKWD,Real Time,Load Zone CPS,18.89
462,2018-01-05,2000,1945,PEAKWD,Real Time,Load Zone CPS,18.36
463,2018-01-05,2000,2000,PEAKWD,Real Time,Load Zone CPS,18.52
464,2018-01-05,2100,2015,PEAKWD,Real Time,Load Zone CPS,18.6
465,2018-01-05,2100,2030,PEAKWD,Real Time,Load Zone CPS,18.86
466,2018-01-05,2100,2045,PEAKWD,Real Time,Load Zone CPS,17.97
467,2018-01-05,2100,2100,PEAKWD,Real Time,Load Zone CPS,17.89
468,2018-01-05,2200,2115,PEAKWD,Real Time,Load Zone CPS,19.31
469,2018-01-05,2200,2130,PEAKWD,Real Time,Load Zone CPS,20.31
470,2018-01-05,2200,2145,PEAKWD,Real Time,Load Zone CPS,19.91
471,2018-01-05,2200,2200,PEAKWD,Real Time,Load Zone CPS,20.99
472,2018-01-05,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,19.33
473,2018-01-05,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,19.56
474,2018-01-05,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,19.96
475,2018-01-05,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.13
476,2018-01-05,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,20.05
477,2018-01-05,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,19.86
478,2018-01-05,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,19.82
479,2018-01-05,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,20.02
480,2018-01-06,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.06
481,2018-01-06,100,30,OFF-PEAK,Real Time,Load Zone CPS,19.97
482,2018-01-06,100,45,OFF-PEAK,Real Time,Load Zone CPS,19.79
483,2018-01-06,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.63
484,2018-01-06,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.54
485,2018-01-06,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.63
486,2018-01-06,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.79
487,2018-01-06,200,200,OFF-PEAK,Real Time,Load Zone CPS,20.59
488,2018-01-06,300,215,OFF-PEAK,Real Time,Load Zone CPS,20.69
489,2018-01-06,300,230,OFF-PEAK,Real Time,Load Zone CPS,20.11
490,2018-01-06,300,245,OFF-PEAK,Real Time,Load Zone CPS,23.67
491,2018-01-06,300,300,OFF-PEAK,Real Time,Load Zone CPS,23.63
492,2018-01-06,400,315,OFF-PEAK,Real Time,Load Zone CPS,23.48
493,2018-01-06,400,330,OFF-PEAK,Real Time,Load Zone CPS,22.55
494,2018-01-06,400,345,OFF-PEAK,Real Time,Load Zone CPS,20.93
495,2018-01-06,400,400,OFF-PEAK,Real Time,Load Zone CPS,20.91
496,2018-01-06,500,415,OFF-PEAK,Real Time,Load Zone CPS,21.55
497,2018-01-06,500,430,OFF-PEAK,Real Time,Load Zone CPS,20.9
498,2018-01-06,500,445,OFF-PEAK,Real Time,Load Zone CPS,21.12
499,2018-01-06,500,500,OFF-PEAK,Real Time,Load Zone CPS,19.58
500,2018-01-06,600,515,OFF-PEAK,Real Time,Load Zone CPS,16.44
501,2018-01-06,600,530,OFF-PEAK,Real Time,Load Zone CPS,21.0
502,2018-01-06,600,545,OFF-PEAK,Real Time,Load Zone CPS,20.61
503,2018-01-06,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.2
504,2018-01-06,700,615,PEAKWD,Real Time,Load Zone CPS,28.61
505,2018-01-06,700,630,PEAKWD,Real Time,Load Zone CPS,30.63
506,2018-01-06,700,645,PEAKWD,Real Time,Load Zone CPS,31.81
507,2018-01-06,700,700,PEAKWD,Real Time,Load Zone CPS,33.15
508,2018-01-06,800,715,PEAKWD,Real Time,Load Zone CPS,29.25
509,2018-01-06,800,730,PEAKWD,Real Time,Load Zone CPS,28.26
510,2018-01-06,800,745,PEAKWD,Real Time,Load Zone CPS,26.61
511,2018-01-06,800,800,PEAKWD,Real Time,Load Zone CPS,25.86
512,2018-01-06,900,815,PEAKWD,Real Time,Load Zone CPS,25.48
513,2018-01-06,900,830,PEAKWD,Real Time,Load Zone CPS,24.44
514,2018-01-06,900,845,PEAKWD,Real Time,Load Zone CPS,26.28
515,2018-01-06,900,900,PEAKWD,Real Time,Load Zone CPS,27.43
516,2018-01-06,1000,915,PEAKWD,Real Time,Load Zone CPS,25.49
517,2018-01-06,1000,930,PEAKWD,Real Time,Load Zone CPS,25.89
518,2018-01-06,1000,945,PEAKWD,Real Time,Load Zone CPS,27.56
519,2018-01-06,1000,1000,PEAKWD,Real Time,Load Zone CPS,26.87
520,2018-01-06,1100,1015,PEAKWD,Real Time,Load Zone CPS,26.75
521,2018-01-06,1100,1030,PEAKWD,Real Time,Load Zone CPS,26.95
522,2018-01-06,1100,1045,PEAKWD,Real Time,Load Zone CPS,26.98
523,2018-01-06,1100,1100,PEAKWD,Real Time,Load Zone CPS,26.61
524,2018-01-06,1200,1115,PEAKWD,Real Time,Load Zone CPS,25.63
525,2018-01-06,1200,1130,PEAKWD,Real Time,Load Zone CPS,24.89
526,2018-01-06,1200,1145,PEAKWD,Real Time,Load Zone CPS,24.45
527,2018-01-06,1200,1200,PEAKWD,Real Time,Load Zone CPS,24.03
528,2018-01-06,1300,1215,PEAKWD,Real Time,Load Zone CPS,23.97
529,2018-01-06,1300,1230,PEAKWD,Real Time,Load Zone CPS,23.95
530,2018-01-06,1300,1245,PEAKWD,Real Time,Load Zone CPS,23.9
531,2018-01-06,1300,1300,PEAKWD,Real Time,Load Zone CPS,23.78
532,2018-01-06,1400,1315,PEAKWD,Real Time,Load Zone CPS,23.32
533,2018-01-06,1400,1330,PEAKWD,Real Time,Load Zone CPS,23.22
534,2018-01-06,1400,1345,PEAKWD,Real Time,Load Zone CPS,21.64
535,2018-01-06,1400,1400,PEAKWD,Real Time,Load Zone CPS,21.57
536,2018-01-06,1500,1415,PEAKWD,Real Time,Load Zone CPS,20.88
537,2018-01-06,1500,1430,PEAKWD,Real Time,Load Zone CPS,20.61
538,2018-01-06,1500,1445,PEAKWD,Real Time,Load Zone CPS,20.05
539,2018-01-06,1500,1500,PEAKWD,Real Time,Load Zone CPS,20.16
540,2018-01-06,1600,1515,PEAKWD,Real Time,Load Zone CPS,20.65
541,2018-01-06,1600,1530,PEAKWD,Real Time,Load Zone CPS,22.12
542,2018-01-06,1600,1545,PEAKWD,Real Time,Load Zone CPS,23.0
543,2018-01-06,1600,1600,PEAKWD,Real Time,Load Zone CPS,24.05
544,2018-01-06,1700,1615,PEAKWD,Real Time,Load Zone CPS,23.73
545,2018-01-06,1700,1630,PEAKWD,Real Time,Load Zone CPS,24.75
546,2018-01-06,1700,1645,PEAKWD,Real Time,Load Zone CPS,25.91
547,2018-01-06,1700,1700,PEAKWD,Real Time,Load Zone CPS,27.39
548,2018-01-06,1800,1715,PEAKWD,Real Time,Load Zone CPS,27.76
549,2018-01-06,1800,1730,PEAKWD,Real Time,Load Zone CPS,30.4
550,2018-01-06,1800,1745,PEAKWD,Real Time,Load Zone CPS,45.2
551,2018-01-06,1800,1800,PEAKWD,Real Time,Load Zone CPS,71.08
552,2018-01-06,1900,1815,PEAKWD,Real Time,Load Zone CPS,39.96
553,2018-01-06,1900,1830,PEAKWD,Real Time,Load Zone CPS,53.98
554,2018-01-06,1900,1845,PEAKWD,Real Time,Load Zone CPS,39.26
555,2018-01-06,1900,1900,PEAKWD,Real Time,Load Zone CPS,36.6
556,2018-01-06,2000,1915,PEAKWD,Real Time,Load Zone CPS,35.0
557,2018-01-06,2000,1930,PEAKWD,Real Time,Load Zone CPS,32.44
558,2018-01-06,2000,1945,PEAKWD,Real Time,Load Zone CPS,34.21
559,2018-01-06,2000,2000,PEAKWD,Real Time,Load Zone CPS,32.18
560,2018-01-06,2100,2015,PEAKWD,Real Time,Load Zone CPS,34.88
561,2018-01-06,2100,2030,PEAKWD,Real Time,Load Zone CPS,35.22
562,2018-01-06,2100,2045,PEAKWD,Real Time,Load Zone CPS,34.36
563,2018-01-06,2100,2100,PEAKWD,Real Time,Load Zone CPS,35.27
564,2018-01-06,2200,2115,PEAKWD,Real Time,Load Zone CPS,31.75
565,2018-01-06,2200,2130,PEAKWD,Real Time,Load Zone CPS,31.81
566,2018-01-06,2200,2145,PEAKWD,Real Time,Load Zone CPS,29.97
567,2018-01-06,2200,2200,PEAKWD,Real Time,Load Zone CPS,29.16
568,2018-01-06,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,28.28
569,2018-01-06,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,30.62
570,2018-01-06,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,29.12
571,2018-01-06,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,27.28
572,2018-01-06,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,28.95
573,2018-01-06,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,30.02
574,2018-01-06,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,29.46
575,2018-01-06,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,29.18
576,2018-01-07,100,15,OFF-PEAK,Real Time,Load Zone CPS,29.55
577,2018-01-07,100,30,OFF-PEAK,Real Time,Load Zone CPS,29.86
578,2018-01-07,100,45,OFF-PEAK,Real Time,Load Zone CPS,29.91
579,2018-01-07,100,100,OFF-PEAK,Real Time,Load Zone CPS,30.24
580,2018-01-07,200,115,OFF-PEAK,Real Time,Load Zone CPS,29.32
581,2018-01-07,200,130,OFF-PEAK,Real Time,Load Zone CPS,29.49
582,2018-01-07,200,145,OFF-PEAK,Real Time,Load Zone CPS,29.16
583,2018-01-07,200,200,OFF-PEAK,Real Time,Load Zone CPS,29.51
584,2018-01-07,300,215,OFF-PEAK,Real Time,Load Zone CPS,28.76
585,2018-01-07,300,230,OFF-PEAK,Real Time,Load Zone CPS,30.13
586,2018-01-07,300,245,OFF-PEAK,Real Time,Load Zone CPS,29.53
587,2018-01-07,300,300,OFF-PEAK,Real Time,Load Zone CPS,29.67
588,2018-01-07,400,315,OFF-PEAK,Real Time,Load Zone CPS,30.03
589,2018-01-07,400,330,OFF-PEAK,Real Time,Load Zone CPS,30.75
590,2018-01-07,400,345,OFF-PEAK,Real Time,Load Zone CPS,32.45
591,2018-01-07,400,400,OFF-PEAK,Real Time,Load Zone CPS,37.85
592,2018-01-07,500,415,OFF-PEAK,Real Time,Load Zone CPS,35.54
593,2018-01-07,500,430,OFF-PEAK,Real Time,Load Zone CPS,33.83
594,2018-01-07,500,445,OFF-PEAK,Real Time,Load Zone CPS,34.86
595,2018-01-07,500,500,OFF-PEAK,Real Time,Load Zone CPS,34.76
596,2018-01-07,600,515,OFF-PEAK,Real Time,Load Zone CPS,34.75
597,2018-01-07,600,530,OFF-PEAK,Real Time,Load Zone CPS,38.29
598,2018-01-07,600,545,OFF-PEAK,Real Time,Load Zone CPS,37.1
599,2018-01-07,600,600,OFF-PEAK,Real Time,Load Zone CPS,37.16
600,2018-01-07,700,615,PEAKWE,Real Time,Load Zone CPS,35.71
601,2018-01-07,700,630,PEAKWE,Real Time,Load Zone CPS,36.62
602,2018-01-07,700,645,PEAKWE,Real Time,Load Zone CPS,47.92
603,2018-01-07,700,700,PEAKWE,Real Time,Load Zone CPS,75.63
604,2018-01-07,800,715,PEAKWE,Real Time,Load Zone CPS,64.11
605,2018-01-07,800,730,PEAKWE,Real Time,Load Zone CPS,88.4
606,2018-01-07,800,745,PEAKWE,Real Time,Load Zone CPS,72.1
607,2018-01-07,800,800,PEAKWE,Real Time,Load Zone CPS,133.4
608,2018-01-07,900,815,PEAKWE,Real Time,Load Zone CPS,75.51
609,2018-01-07,900,830,PEAKWE,Real Time,Load Zone CPS,83.74
610,2018-01-07,900,845,PEAKWE,Real Time,Load Zone CPS,43.6
611,2018-01-07,900,900,PEAKWE,Real Time,Load Zone CPS,39.06
612,2018-01-07,1000,915,PEAKWE,Real Time,Load Zone CPS,68.0
613,2018-01-07,1000,930,PEAKWE,Real Time,Load Zone CPS,54.88
614,2018-01-07,1000,945,PEAKWE,Real Time,Load Zone CPS,46.56
615,2018-01-07,1000,1000,PEAKWE,Real Time,Load Zone CPS,40.96
616,2018-01-07,1100,1015,PEAKWE,Real Time,Load Zone CPS,37.37
617,2018-01-07,1100,1030,PEAKWE,Real Time,Load Zone CPS,43.06
618,2018-01-07,1100,1045,PEAKWE,Real Time,Load Zone CPS,37.15
619,2018-01-07,1100,1100,PEAKWE,Real Time,Load Zone CPS,35.31
620,2018-01-07,1200,1115,PEAKWE,Real Time,Load Zone CPS,35.59
621,2018-01-07,1200,1130,PEAKWE,Real Time,Load Zone CPS,35.21
622,2018-01-07,1200,1145,PEAKWE,Real Time,Load Zone CPS,33.03
623,2018-01-07,1200,1200,PEAKWE,Real Time,Load Zone CPS,30.78
624,2018-01-07,1300,1215,PEAKWE,Real Time,Load Zone CPS,29.17
625,2018-01-07,1300,1230,PEAKWE,Real Time,Load Zone CPS,28.2
626,2018-01-07,1300,1245,PEAKWE,Real Time,Load Zone CPS,27.18
627,2018-01-07,1300,1300,PEAKWE,Real Time,Load Zone CPS,25.67
628,2018-01-07,1400,1315,PEAKWE,Real Time,Load Zone CPS,24.66
629,2018-01-07,1400,1330,PEAKWE,Real Time,Load Zone CPS,24.06
630,2018-01-07,1400,1345,PEAKWE,Real Time,Load Zone CPS,23.12
631,2018-01-07,1400,1400,PEAKWE,Real Time,Load Zone CPS,22.6
632,2018-01-07,1500,1415,PEAKWE,Real Time,Load Zone CPS,22.1
633,2018-01-07,1500,1430,PEAKWE,Real Time,Load Zone CPS,21.75
634,2018-01-07,1500,1445,PEAKWE,Real Time,Load Zone CPS,21.52
635,2018-01-07,1500,1500,PEAKWE,Real Time,Load Zone CPS,21.25
636,2018-01-07,1600,1515,PEAKWE,Real Time,Load Zone CPS,21.14
637,2018-01-07,1600,1530,PEAKWE,Real Time,Load Zone CPS,21.09
638,2018-01-07,1600,1545,PEAKWE,Real Time,Load Zone CPS,21.03
639,2018-01-07,1600,1600,PEAKWE,Real Time,Load Zone CPS,20.96
640,2018-01-07,1700,1615,PEAKWE,Real Time,Load Zone CPS,21.01
641,2018-01-07,1700,1630,PEAKWE,Real Time,Load Zone CPS,21.03
642,2018-01-07,1700,1645,PEAKWE,Real Time,Load Zone CPS,21.2
643,2018-01-07,1700,1700,PEAKWE,Real Time,Load Zone CPS,21.38
644,2018-01-07,1800,1715,PEAKWE,Real Time,Load Zone CPS,21.48
645,2018-01-07,1800,1730,PEAKWE,Real Time,Load Zone CPS,21.84
646,2018-01-07,1800,1745,PEAKWE,Real Time,Load Zone CPS,22.96
647,2018-01-07,1800,1800,PEAKWE,Real Time,Load Zone CPS,24.29
648,2018-01-07,1900,1815,PEAKWE,Real Time,Load Zone CPS,25.41
649,2018-01-07,1900,1830,PEAKWE,Real Time,Load Zone CPS,26.36
650,2018-01-07,1900,1845,PEAKWE,Real Time,Load Zone CPS,25.32
651,2018-01-07,1900,1900,PEAKWE,Real Time,Load Zone CPS,25.4
652,2018-01-07,2000,1915,PEAKWE,Real Time,Load Zone CPS,25.43
653,2018-01-07,2000,1930,PEAKWE,Real Time,Load Zone CPS,25.07
654,2018-01-07,2000,1945,PEAKWE,Real Time,Load Zone CPS,25.51
655,2018-01-07,2000,2000,PEAKWE,Real Time,Load Zone CPS,25.23
656,2018-01-07,2100,2015,PEAKWE,Real Time,Load Zone CPS,24.42
657,2018-01-07,2100,2030,PEAKWE,Real Time,Load Zone CPS,24.3
658,2018-01-07,2100,2045,PEAKWE,Real Time,Load Zone CPS,23.83
659,2018-01-07,2100,2100,PEAKWE,Real Time,Load Zone CPS,23.39
660,2018-01-07,2200,2115,PEAKWE,Real Time,Load Zone CPS,22.93
661,2018-01-07,2200,2130,PEAKWE,Real Time,Load Zone CPS,22.76
662,2018-01-07,2200,2145,PEAKWE,Real Time,Load Zone CPS,22.33
663,2018-01-07,2200,2200,PEAKWE,Real Time,Load Zone CPS,21.28
664,2018-01-07,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,21.09
665,2018-01-07,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,20.7
666,2018-01-07,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,20.6
667,2018-01-07,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,20.66
668,2018-01-07,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,21.33
669,2018-01-07,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,20.98
670,2018-01-07,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,20.71
671,2018-01-07,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,20.35
672,2018-01-08,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.32
673,2018-01-08,100,30,OFF-PEAK,Real Time,Load Zone CPS,20.09
674,2018-01-08,100,45,OFF-PEAK,Real Time,Load Zone CPS,19.71
675,2018-01-08,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.59
676,2018-01-08,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.26
677,2018-01-08,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.19
678,2018-01-08,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.33
679,2018-01-08,200,200,OFF-PEAK,Real Time,Load Zone CPS,19.12
680,2018-01-08,300,215,OFF-PEAK,Real Time,Load Zone CPS,19.04
681,2018-01-08,300,230,OFF-PEAK,Real Time,Load Zone CPS,19.2
682,2018-01-08,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.38
683,2018-01-08,300,300,OFF-PEAK,Real Time,Load Zone CPS,19.36
684,2018-01-08,400,315,OFF-PEAK,Real Time,Load Zone CPS,18.73
685,2018-01-08,400,330,OFF-PEAK,Real Time,Load Zone CPS,18.78
686,2018-01-08,400,345,OFF-PEAK,Real Time,Load Zone CPS,18.8
687,2018-01-08,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.97
688,2018-01-08,500,415,OFF-PEAK,Real Time,Load Zone CPS,19.13
689,2018-01-08,500,430,OFF-PEAK,Real Time,Load Zone CPS,18.92
690,2018-01-08,500,445,OFF-PEAK,Real Time,Load Zone CPS,18.66
691,2018-01-08,500,500,OFF-PEAK,Real Time,Load Zone CPS,18.53
692,2018-01-08,600,515,OFF-PEAK,Real Time,Load Zone CPS,18.23
693,2018-01-08,600,530,OFF-PEAK,Real Time,Load Zone CPS,18.18
694,2018-01-08,600,545,OFF-PEAK,Real Time,Load Zone CPS,18.69
695,2018-01-08,600,600,OFF-PEAK,Real Time,Load Zone CPS,18.97
696,2018-01-08,700,615,PEAKWE,Real Time,Load Zone CPS,18.79
697,2018-01-08,700,630,PEAKWE,Real Time,Load Zone CPS,18.81
698,2018-01-08,700,645,PEAKWE,Real Time,Load Zone CPS,18.77
